Timestamp,Demand (kW)
2018-01-01 00:15:00,0.1223433091814904
2018-01-01 00:30:00,0.1223433091814904
2018-01-01 00:45:00,0.1223433091814904
2018-01-01 01:00:00,0.1223433091814904
2018-01-01 01:15:00,0.1083563007414395
2018-01-01 01:30:00,0.1083563007414395
2018-01-01 01:45:00,0.1083563007414395
2018-01-01 02:00:00,0.1083563007414395
2018-01-01 02:15:00,0.0539806308240267
2018-01-01 02:30:00,0.0539806308240267
2018-01-01 02:45:00,0.0539806308240267
2018-01-01 03:00:00,0.0539806308240267
2018-01-01 03:15:00,0.0484560602450081
2018-01-01 03:30:00,0.0484560602450081
2018-01-01 03:45:00,0.0484560602450081
2018-01-01 04:00:00,0.0484560602450081
2018-01-01 04:15:00,0.0432074857281496
2018-01-01 04:30:00,0.0432074857281496
2018-01-01 04:45:00,0.0432074857281496
2018-01-01 05:00:00,0.0432074857281496
2018-01-01 05:15:00,0.0420290902903644
2018-01-01 05:30:00,0.0495299315026767
2018-01-01 05:45:00,0.0495299315026767
2018-01-01 06:00:00,0.0495299315026767
2018-01-01 06:15:00,0.0483121080560115
2018-01-01 06:30:00,0.0408112668436992
2018-01-01 06:45:00,0.0408112668436992
2018-01-01 07:00:00,0.0408112668436992
2018-01-01 07:15:00,0.040676909453519
2018-01-01 07:30:00,0.040676909453519
2018-01-01 07:45:00,0.040676909453519
2018-01-01 08:00:00,0.040676909453519
2018-01-01 08:15:00,0.0412601223098571
2018-01-01 08:30:00,0.0412601223098571
2018-01-01 08:45:00,0.0412601223098571
2018-01-01 09:00:00,0.0412601223098571
2018-01-01 09:15:00,0.080032970191851
2018-01-01 09:30:00,0.080032970191851
2018-01-01 09:45:00,0.080032970191851
2018-01-01 10:00:00,0.080032970191851
2018-01-01 10:15:00,0.0946037866204533
2018-01-01 10:30:00,0.0946037866204533
2018-01-01 10:45:00,0.0946037866204533
2018-01-01 11:00:00,0.0946037866204533
2018-01-01 11:15:00,0.045910921406778
2018-01-01 11:30:00,0.045910921406778
2018-01-01 11:45:00,0.045910921406778
2018-01-01 12:00:00,0.045910921406778
2018-01-01 12:15:00,0.0452447488942488
2018-01-01 12:30:00,0.0452447488942488
2018-01-01 12:45:00,0.0452447488942488
2018-01-01 13:00:00,0.0452447488942488
2018-01-01 13:15:00,0.0452681035395887
2018-01-01 13:30:00,0.0452681035395887
2018-01-01 13:45:00,0.0452681035395887
2018-01-01 14:00:00,0.0452681035395887
2018-01-01 14:15:00,0.0453075315484687
2018-01-01 14:30:00,0.0453075315484687
2018-01-01 14:45:00,0.0453075315484687
2018-01-01 15:00:00,0.0453075315484687
2018-01-01 15:15:00,0.045532714681518
2018-01-01 15:30:00,0.045532714681518
2018-01-01 15:45:00,0.045532714681518
2018-01-01 16:00:00,0.045532714681518
2018-01-01 16:15:00,0.045690426717038
2018-01-01 16:30:00,0.045690426717038
2018-01-01 16:45:00,0.045690426717038
2018-01-01 17:00:00,0.045690426717038
2018-01-01 17:15:00,0.0458087107436781
2018-01-01 17:30:00,0.0458087107436781
2018-01-01 17:45:00,0.0458087107436781
2018-01-01 18:00:00,0.0458087107436781
2018-01-01 18:15:00,0.045832065389018
2018-01-01 18:30:00,0.045832065389018
2018-01-01 18:45:00,0.045832065389018
2018-01-01 19:00:00,0.045832065389018
2018-01-01 19:15:00,0.0496432477645337
2018-01-01 19:30:00,0.0496432477645337
2018-01-01 19:45:00,0.0496432477645337
2018-01-01 20:00:00,0.0496432477645337
2018-01-01 20:15:00,0.0539789639805987
2018-01-01 20:30:00,0.1455168990989787
2018-01-01 20:45:00,0.1455168990989787
2018-01-01 21:00:00,0.1455168990989787
2018-01-01 21:15:00,0.1651645962411779
2018-01-01 21:30:00,0.1576637550288655
2018-01-01 21:45:00,0.1576637550288655
2018-01-01 22:00:00,0.1576637550288655
2018-01-01 22:15:00,0.1600359749350286
2018-01-01 22:30:00,0.1600359749350286
2018-01-01 22:45:00,0.1600359749350286
2018-01-01 23:00:00,0.1600359749350286
2018-01-01 23:15:00,0.1458675320485962
2018-01-01 23:30:00,0.1458675320485962
2018-01-01 23:45:00,0.1458675320485962
2018-01-02 00:00:00,0.1458675320485962
2018-01-02 00:15:00,0.1279312044635318
2018-01-02 00:30:00,0.1279312044635318
2018-01-02 00:45:00,0.1279312044635318
2018-01-02 01:00:00,0.1279312044635318
2018-01-02 01:15:00,0.1125766856278095
2018-01-02 01:30:00,0.0574057403876044
2018-01-02 01:45:00,0.0574057403876044
2018-01-02 02:00:00,0.0574057403876044
2018-01-02 02:15:00,0.0539806308240267
2018-01-02 02:30:00,0.0539806308240267
2018-01-02 02:45:00,0.0539806308240267
2018-01-02 03:00:00,0.0539806308240267
2018-01-02 03:15:00,0.0484560602450081
2018-01-02 03:30:00,0.0484560602450081
2018-01-02 03:45:00,0.0484560602450081
2018-01-02 04:00:00,0.0484560602450081
2018-01-02 04:15:00,0.0432074857281496
2018-01-02 04:30:00,0.0432074857281496
2018-01-02 04:45:00,0.0432074857281496
2018-01-02 05:00:00,0.0432074857281496
2018-01-02 05:15:00,0.0420290902903644
2018-01-02 05:30:00,0.0495299315026767
2018-01-02 05:45:00,0.0495299315026767
2018-01-02 06:00:00,0.0495299315026767
2018-01-02 06:15:00,0.0483121080560115
2018-01-02 06:30:00,0.0408112668436992
2018-01-02 06:45:00,0.0408112668436992
2018-01-02 07:00:00,0.0408112668436992
2018-01-02 07:15:00,0.040676909453519
2018-01-02 07:30:00,0.040676909453519
2018-01-02 07:45:00,0.040676909453519
2018-01-02 08:00:00,0.040676909453519
2018-01-02 08:15:00,0.0412601223098571
2018-01-02 08:30:00,0.0412601223098571
2018-01-02 08:45:00,0.0412601223098571
2018-01-02 09:00:00,0.0412601223098571
2018-01-02 09:15:00,0.0438929092475876
2018-01-02 09:30:00,0.0438929092475876
2018-01-02 09:45:00,0.0438929092475876
2018-01-02 10:00:00,0.0438929092475876
2018-01-02 10:15:00,0.0461749477438291
2018-01-02 10:30:00,0.0461749477438291
2018-01-02 10:45:00,0.0461749477438291
2018-01-02 11:00:00,0.0461749477438291
2018-01-02 11:15:00,0.045910921406778
2018-01-02 11:30:00,0.045910921406778
2018-01-02 11:45:00,0.045910921406778
2018-01-02 12:00:00,0.045910921406778
2018-01-02 12:15:00,0.0979903453069873
2018-01-02 12:30:00,0.0979903453069873
2018-01-02 12:45:00,0.0979903453069873
2018-01-02 13:00:00,0.0979903453069873
2018-01-02 13:15:00,0.0969191225387244
2018-01-02 13:30:00,0.0969191225387244
2018-01-02 13:45:00,0.0969191225387244
2018-01-02 14:00:00,0.0969191225387244
2018-01-02 14:15:00,0.0963536002985614
2018-01-02 14:30:00,0.0963536002985614
2018-01-02 14:45:00,0.1051559994805862
2018-01-02 15:00:00,0.1403655962086852
2018-01-02 15:15:00,0.1404077590068988
2018-01-02 15:30:00,0.1404077590068988
2018-01-02 15:45:00,0.1404077590068988
2018-01-02 16:00:00,0.0895447105916418
2018-01-02 16:15:00,0.0897024226271618
2018-01-02 16:30:00,0.045690426717038
2018-01-02 16:45:00,0.045690426717038
2018-01-02 17:00:00,0.045690426717038
2018-01-02 17:15:00,0.0458087107436781
2018-01-02 17:30:00,0.0458087107436781
2018-01-02 17:45:00,0.0458087107436781
2018-01-02 18:00:00,0.0458087107436781
2018-01-02 18:15:00,0.045832065389018
2018-01-02 18:30:00,0.045832065389018
2018-01-02 18:45:00,0.045832065389018
2018-01-02 19:00:00,0.045832065389018
2018-01-02 19:15:00,0.0496432477645337
2018-01-02 19:30:00,0.0496432477645337
2018-01-02 19:45:00,0.1233486238363407
2018-01-02 20:00:00,0.1585582205644398
2018-01-02 20:15:00,0.1761597876754403
2018-01-02 20:30:00,0.061479805192911
2018-01-02 20:45:00,0.061479805192911
2018-01-02 21:00:00,0.061479805192911
2018-01-02 21:15:00,0.0644633405721306
2018-01-02 21:30:00,0.0569624993598182
2018-01-02 21:45:00,0.0569624993598182
2018-01-02 22:00:00,0.0569624993598182
2018-01-02 22:15:00,0.0589477799870502
2018-01-02 22:30:00,0.0589477799870502
2018-01-02 22:45:00,0.0589477799870502
2018-01-02 23:00:00,0.0589477799870502
2018-01-02 23:15:00,0.0600192763184261
2018-01-02 23:30:00,0.0600192763184261
2018-01-02 23:45:00,0.0600192763184261
2018-01-03 00:00:00,0.1458675320485962
2018-01-03 00:15:00,0.1279312044635318
2018-01-03 00:30:00,0.1279312044635318
2018-01-03 00:45:00,0.1279312044635318
2018-01-03 01:00:00,0.1279312044635318
2018-01-03 01:15:00,0.1125766856278095
2018-01-03 01:30:00,0.1125766856278095
2018-01-03 01:45:00,0.1125766856278095
2018-01-03 02:00:00,0.1125766856278095
2018-01-03 02:15:00,0.0805600018720669
2018-01-03 02:30:00,0.0805600018720669
2018-01-03 02:45:00,0.0539806308240267
2018-01-03 03:00:00,0.0539806308240267
2018-01-03 03:15:00,0.0484560602450081
2018-01-03 03:30:00,0.0484560602450081
2018-01-03 03:45:00,0.0484560602450081
2018-01-03 04:00:00,0.0484560602450081
2018-01-03 04:15:00,0.0432074857281496
2018-01-03 04:30:00,0.0432074857281496
2018-01-03 04:45:00,0.0432074857281496
2018-01-03 05:00:00,0.0432074857281496
2018-01-03 05:15:00,0.0420290902903644
2018-01-03 05:30:00,0.0495299315026767
2018-01-03 05:45:00,0.0495299315026767
2018-01-03 06:00:00,0.0495299315026767
2018-01-03 06:15:00,0.0483121080560115
2018-01-03 06:30:00,0.0408112668436992
2018-01-03 06:45:00,0.0408112668436992
2018-01-03 07:00:00,0.0408112668436992
